,ADHDKNOW,DOC16A,DOC18A,DOC15A,GIVBLOOD,DOC20A,DOCVIG,DOCRELY,DOCASKME,DOCDECID,DOCSAT,DOCCOSTS,HEALTH1,EVCRACK,EVIDU,HEALTH,OUTSIDER,DOC19A,ILLPHYS,IMPRVMED,MNTLILL,IMPRVEAT,ALLERGIC,GENEPROB,NATHEAL,HEALTH30,MEDSYMPS,HLTHFREL,HLTHMAG1,HLTHMAG2,HLTHPAPR,HLTHWWW,HLTHTV,HLTHDOC,PHYSHLTH,MNTLHLTH
822,1,1,1,1,5,1,1,6,3,4,3,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
823,2,3,2,4,1,3,2,5,2,6,5,3,5,3,3,4,3,4,4,4,4,4,4,4,3,2,3,1,1,1,1,1,1,1,1,1
824,2,3,2,2,1,5,3,3,3,5,5,5,5,3,3,3,4,3,3,2,5,4,4,2,2,1,2,1,1,1,1,1,1,1,2,2
825,1,1,1,1,6,1,3,7,2,5,5,5,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2
826,1,1,1,1,5,1,4,6,2,7,4,3,1,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
827,1,1,1,1,6,1,4,5,2,4,6,5,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
828,3,2,2,5,1,2,5,5,2,3,4,5,4,3,3,3,3,2,4,4,4,4,4,3,2,1,3,2,2,2,2,2,2,3,3,2
829,3,3,4,4,1,5,6,7,2,7,4,4,2,3,3,2,4,4,4,4,4,4,4,3,1,1,3,1,1,1,1,1,1,1,1,1
830,1,1,1,1,4,1,1,7,2,7,6,4,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2
831,3,5,6,2,1,6,2,4,4,4,5,6,5,3,3,4,3,4,5,5,5,5,5,4,1,1,3,1,1,1,1,1,1,1,1,1
832,2,3,2,5,1,3,3,3,2,4,5,6,4,3,3,1,3,4,4,2,4,4,3,4,3,1,3,1,1,1,1,1,1,1,17,2
833,5,2,2,3,1,2,3,7,2,3,4,2,3,3,3,3,3,3,3,3,2,5,4,3,1,2,2,2,4,2,2,5,2,4,2,2
834,1,1,1,1,6,1,4,3,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
835,1,1,1,1,5,1,5,2,2,3,3,4,4,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,18,2
836,3,2,3,5,1,2,5,3,3,6,6,6,5,3,3,4,2,3,2,2,5,3,3,3,1,1,3,5,4,4,2,2,4,4,1,1
837,1,1,1,1,6,1,1,5,2,5,5,4,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
838,1,1,1,1,5,1,2,2,3,3,4,2,1,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
839,5,3,3,5,1,2,4,7,2,4,4,2,4,3,3,4,4,2,3,2,5,3,3,2,3,1,3,1,1,1,1,1,1,1,2,2
840,1,1,1,1,6,1,5,4,3,4,5,5,1,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
841,5,3,3,4,1,3,6,7,2,7,6,4,4,3,3,3,4,4,4,3,4,5,4,3,2,2,3,4,5,5,5,5,3,5,2,17
842,5,3,3,5,1,3,1,4,4,6,5,5,4,2,3,1,4,3,4,3,3,4,4,4,1,5,4,3,2,2,2,5,2,3,19,19
843,1,1,1,1,6,1,2,1,2,6,6,6,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
844,1,1,1,1,6,1,3,5,2,5,5,3,2,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
845,1,1,1,1,6,1,3,5,2,4,6,6,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
846,5,3,3,6,1,3,5,7,2,4,3,2,2,3,3,2,4,3,3,3,3,4,3,3,2,2,3,5,5,5,4,4,2,4,1,1
847,1,1,1,1,6,1,5,6,2,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
848,1,1,1,1,6,1,6,4,2,3,6,6,4,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
849,4,2,2,3,1,2,1,4,2,2,6,3,2,3,3,2,5,2,3,4,4,2,4,4,3,2,3,1,1,1,1,1,1,1,11,2
850,5,2,2,6,1,3,2,3,2,5,5,4,5,2,3,1,4,2,4,3,4,3,4,4,2,4,2,3,3,3,3,3,2,3,1,1
851,5,2,3,6,1,2,2,2,2,7,4,2,5,3,3,4,3,3,2,3,2,3,3,3,1,2,2,5,2,3,5,5,3,5,7,22
852,1,1,1,1,5,1,3,4,2,5,5,4,1,2,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
853,1,1,1,1,6,1,3,2,2,2,4,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
854,5,3,3,2,1,2,5,7,3,5,6,6,2,3,3,2,5,2,5,4,5,4,4,4,1,2,3,2,3,2,2,3,2,3,2,2
855,1,1,1,1,6,1,6,2,2,3,3,2,3,2,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2
856,1,1,1,1,6,1,6,7,2,7,6,6,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,4
857,5,3,3,5,1,2,1,3,2,7,6,6,3,3,3,3,4,3,4,3,4,4,3,4,1,3,3,3,2,2,2,4,2,4,1,1
858,5,4,4,5,1,4,2,6,2,5,6,5,4,3,3,1,5,5,5,4,4,5,4,4,1,3,3,2,2,2,2,3,2,2,2,18
859,5,2,5,6,1,6,5,6,2,5,5,4,4,3,3,3,5,2,5,4,5,4,4,4,2,3,2,3,2,3,2,5,2,3,14,22
860,1,1,1,1,6,1,6,7,2,7,4,4,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
861,1,1,1,1,6,1,1,7,2,7,5,5,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,17,2
862,1,1,1,1,6,1,5,7,2,7,6,4,4,3,2,3,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,4,11
863,5,3,3,3,1,6,6,6,2,6,5,3,3,3,3,1,3,3,2,2,4,3,3,3,3,2,3,3,2,2,2,4,2,3,3,10
864,1,1,1,1,6,1,2,5,2,3,5,4,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4
865,3,3,3,3,1,3,2,3,3,6,5,4,5,2,3,4,4,4,3,3,4,4,3,3,1,1,2,1,1,1,1,1,1,1,2,14
866,3,3,5,4,1,3,3,6,3,6,3,3,3,3,3,1,4,5,2,3,5,3,3,3,1,4,3,3,2,3,2,4,2,3,3,20
867,1,1,1,1,6,1,5,6,2,6,6,6,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,20
868,5,3,1,5,1,2,6,4,2,2,6,4,2,3,3,2,3,1,5,5,5,5,5,5,1,2,1,2,2,2,2,3,2,2,2,2
869,3,5,5,3,1,4,1,5,2,6,6,6,3,3,3,3,4,5,4,4,4,4,4,4,2,3,3,2,2,3,2,5,2,5,20,20
870,5,2,2,5,1,2,3,7,2,7,2,3,2,3,3,2,5,3,4,3,3,3,2,2,2,1,2,1,1,1,1,1,1,1,2,3
871,5,2,2,6,1,2,4,3,2,6,4,3,2,3,3,1,4,2,4,2,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1
872,1,1,1,1,6,1,6,6,5,5,6,5,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
873,1,1,1,1,6,1,3,4,2,2,3,4,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,11,10
874,5,2,2,6,1,2,4,5,2,4,3,3,3,3,3,1,4,2,4,2,3,4,4,3,1,1,3,3,3,3,3,2,3,3,2,20
875,5,3,3,5,1,3,5,5,4,3,4,2,3,3,3,3,4,3,3,3,4,3,3,3,2,3,3,1,1,1,1,1,1,1,2,2
876,1,1,1,1,6,1,5,3,2,6,4,3,5,3,3,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,11,2
877,3,3,3,5,1,3,1,4,3,4,5,4,3,3,3,3,4,4,4,4,4,4,4,4,3,1,3,1,1,1,1,1,1,1,4,2
878,1,1,1,1,6,1,2,7,2,7,5,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,19
879,1,1,1,1,5,1,3,3,2,4,4,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
880,2,3,3,5,1,2,5,3,3,5,4,4,4,3,3,1,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2
881,4,2,2,6,1,3,5,2,2,2,3,3,2,1,1,2,4,2,4,4,5,4,4,4,1,1,2,1,1,1,1,1,1,1,1,1
882,1,1,1,1,6,1,6,5,2,4,6,6,3,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2
883,1,1,1,1,6,1,1,7,2,4,5,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,19
884,5,2,2,6,1,5,1,4,3,3,3,2,5,3,3,4,4,3,5,5,5,5,5,5,1,4,3,5,2,2,2,5,2,5,1,1
885,5,2,2,6,1,2,2,6,4,4,4,3,3,3,3,2,5,2,5,4,5,4,5,3,1,1,3,1,1,1,1,1,1,1,2,2
886,1,1,1,1,5,1,3,6,2,6,5,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
887,1,1,1,1,6,1,3,4,2,4,6,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,5,3,3,3,1,5,4,6,2,6,6,4,4,3,3,3,4,4,5,5,5,5,5,5,1,4,3,3,2,2,2,2,2,3,1,1
889,5,2,3,6,1,2,5,7,3,7,3,2,2,3,3,1,3,3,5,5,5,5,5,5,1,2,2,2,2,2,2,3,2,2,2,2
890,3,3,3,3,1,3,6,3,2,3,3,2,3,3,3,2,3,4,2,2,5,3,2,2,2,2,3,1,1,1,1,1,1,1,2,17
891,1,1,1,1,3,1,6,6,2,5,3,4,5,3,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,22,18
892,1,1,1,1,4,1,1,5,2,7,4,2,3,3,3,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,10
893,5,2,2,6,1,2,3,3,2,3,5,4,4,3,3,3,4,2,3,3,4,3,3,3,2,3,3,2,2,2,2,3,2,3,2,2
894,1,1,1,1,6,1,3,4,2,4,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
895,1,1,1,1,6,1,4,6,2,4,5,3,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
896,5,3,2,2,1,2,6,7,2,6,6,6,2,2,2,1,2,3,4,3,3,3,4,3,2,3,5,1,1,1,1,1,1,1,1,1
897,5,3,3,5,1,3,6,2,2,3,6,5,4,3,3,3,5,3,3,2,4,3,2,3,1,1,3,1,1,1,1,1,1,1,2,2
898,1,1,1,1,6,1,1,2,2,3,4,2,4,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
899,1,1,1,1,6,1,1,2,2,2,5,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,1,1,1,1,6,1,2,7,2,7,6,5,4,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,17
901,5,2,2,6,1,3,3,2,3,3,4,2,3,3,3,1,3,2,3,2,4,3,3,3,3,2,3,1,1,1,1,1,1,1,2,2
902,1,1,1,1,6,1,4,6,2,7,6,6,6,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,7
903,1,1,1,1,6,1,5,2,2,4,3,2,5,3,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
904,5,2,3,5,1,3,5,7,2,5,5,4,3,2,3,3,5,2,3,2,3,3,4,3,1,3,3,1,1,1,1,1,1,1,1,1
905,5,2,2,2,1,2,6,3,2,3,3,2,5,3,3,1,4,3,4,2,3,4,4,2,1,2,3,1,1,1,1,1,1,1,1,18
906,1,1,1,1,4,1,1,7,2,7,6,6,6,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,18
907,1,1,1,1,6,1,2,2,4,3,3,4,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
908,5,3,2,5,1,5,3,6,2,7,5,4,3,3,3,3,3,2,4,2,3,3,2,1,2,1,3,1,1,1,1,1,1,1,2,2
909,5,2,2,6,1,2,3,5,2,4,4,3,3,3,3,1,5,2,3,2,2,4,4,3,1,3,2,1,1,1,1,1,1,1,2,4
910,1,1,1,1,6,1,5,7,2,4,5,6,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
911,5,2,2,6,1,2,6,4,2,5,5,5,5,3,3,4,3,3,4,3,4,4,5,3,4,1,3,1,1,1,1,1,1,1,2,2
912,1,1,1,1,6,1,2,4,2,3,3,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,2
913,1,1,1,1,6,1,3,4,2,6,3,2,4,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
914,5,2,2,5,1,2,3,7,2,7,1,5,2,3,3,2,4,3,1,1,1,1,3,3,1,3,2,2,2,3,2,3,2,3,1,1
915,3,2,2,6,1,2,4,2,2,5,6,6,2,3,3,1,5,2,5,2,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2
916,5,3,3,6,1,3,4,5,2,4,4,3,5,3,3,4,3,5,3,2,3,4,4,3,1,1,3,4,4,4,4,2,5,3,1,1
917,5,2,2,5,1,3,6,6,2,3,3,2,4,3,3,3,4,2,4,5,4,5,3,5,1,3,2,3,2,2,2,3,2,3,3,2
918,5,2,2,6,1,2,1,4,2,3,5,4,2,3,3,1,4,2,3,3,3,3,3,4,1,1,3,1,1,1,1,1,1,1,2,2
919,1,1,1,1,4,1,2,2,2,5,5,4,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
920,1,1,1,1,6,1,3,4,2,7,6,6,3,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,2
921,2,2,2,6,1,2,4,2,3,4,5,4,4,3,3,1,3,2,3,3,4,5,4,3,1,1,2,2,2,2,3,2,3,2,2,10
922,3,2,2,6,1,2,5,2,2,2,3,3,4,3,3,3,3,2,2,3,3,3,3,3,4,1,4,1,1,1,1,1,1,1,1,1
923,1,1,1,1,6,1,6,2,3,2,3,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
924,1,1,1,1,5,1,3,2,2,7,6,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
925,5,2,2,6,1,2,4,7,2,7,6,6,4,3,3,4,5,2,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,2,2
926,5,2,2,6,1,2,5,4,2,3,4,3,3,3,3,1,4,2,3,2,4,4,3,3,2,2,3,1,1,1,1,1,1,1,1,1
927,1,1,1,1,6,1,6,7,3,4,4,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
928,3,3,2,2,1,2,2,2,4,2,4,2,2,3,3,1,2,2,5,3,5,5,2,2,1,1,4,1,1,1,1,1,1,1,2,19
929,1,1,1,1,6,1,3,3,2,3,6,3,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
930,1,1,1,1,6,1,4,5,2,2,4,4,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
931,5,3,3,6,1,2,5,5,2,5,5,4,3,1,1,1,4,3,2,2,4,3,2,2,1,1,2,3,3,2,2,2,2,3,1,1
932,1,1,1,1,6,1,1,6,3,7,6,6,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
933,5,3,5,4,1,5,2,3,2,2,6,5,5,3,3,4,2,3,3,3,4,3,3,2,2,1,3,1,1,1,1,1,1,1,18,3
934,1,1,1,1,5,1,4,5,2,6,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
935,5,3,3,3,1,3,5,3,2,3,5,5,3,3,3,3,4,3,4,3,4,3,3,3,1,3,3,1,1,1,1,1,1,1,22,20
936,2,2,2,6,1,2,6,2,2,2,4,4,3,3,3,1,4,2,2,4,3,3,4,4,3,1,3,1,1,1,1,1,1,1,2,2
937,1,1,1,1,4,1,2,4,2,6,5,4,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2
938,5,3,3,5,1,3,2,3,2,3,5,2,5,3,3,4,2,2,4,2,3,5,5,4,1,1,3,1,1,1,1,1,1,1,1,1
939,5,2,2,5,1,2,3,3,2,2,4,3,6,3,3,1,3,2,4,2,3,5,5,3,1,1,2,1,1,1,1,1,1,1,11,20
940,5,2,2,6,1,2,4,6,2,3,6,6,5,3,3,1,4,2,3,2,2,3,3,2,2,1,2,5,2,2,2,5,2,5,1,1
941,1,1,1,1,5,1,4,2,2,4,5,4,1,3,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
942,1,1,1,1,6,1,1,2,3,3,3,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
943,1,1,1,1,6,1,2,2,7,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
944,1,1,1,1,6,1,2,6,3,3,5,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,3
945,5,3,2,6,1,2,4,6,2,7,6,6,5,3,3,1,5,2,4,2,3,5,4,4,3,1,2,1,1,1,1,1,1,1,21,3
946,5,2,3,5,1,3,4,5,2,6,5,5,2,3,3,2,3,3,3,3,4,3,3,4,1,1,3,1,1,1,1,1,1,1,17,2
947,1,1,1,1,6,1,5,3,2,7,6,6,3,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,18,2
948,1,1,1,1,6,1,5,4,2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
949,1,1,1,1,5,1,6,2,4,2,5,6,1,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
950,3,4,4,4,1,4,6,6,2,5,6,6,5,3,3,4,3,4,4,3,3,3,5,3,1,1,3,3,2,3,2,3,2,5,1,1
951,5,3,3,4,1,3,1,6,2,7,4,4,4,3,3,1,3,4,4,3,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1
952,5,2,2,4,1,3,1,3,3,2,3,5,3,3,3,2,4,2,5,5,5,5,5,5,1,1,2,3,3,2,3,2,3,3,11,2
953,1,1,1,1,6,1,2,3,2,3,3,3,3,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
954,1,1,1,1,5,1,3,4,2,3,2,2,3,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,17,2
955,2,3,3,5,1,3,4,7,2,5,4,5,3,3,3,1,4,3,3,4,4,4,4,4,1,2,4,1,1,1,1,1,1,1,11,2
956,1,1,1,1,6,1,6,5,3,5,6,6,4,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
957,1,1,1,1,5,1,6,7,2,7,5,3,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
958,5,2,2,5,1,2,1,4,2,6,6,5,2,3,3,1,4,2,4,5,5,5,5,4,1,1,3,1,1,1,1,1,1,1,2,2
959,5,2,2,6,1,3,2,7,2,7,3,3,5,3,3,4,5,3,5,4,5,4,4,5,3,3,2,2,2,2,2,4,2,3,1,1
960,1,1,1,1,6,1,2,3,4,3,4,3,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
961,5,3,2,5,1,3,5,2,2,4,5,3,3,3,3,1,3,3,2,2,4,3,2,2,2,2,2,2,2,2,2,4,2,2,7,11
962,1,1,1,1,6,1,6,7,2,5,5,4,4,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2
963,1,1,1,1,6,1,6,7,2,6,6,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
964,1,1,1,1,6,1,3,4,3,3,4,4,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
965,1,1,1,1,6,1,4,7,2,4,6,4,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
966,5,3,3,5,1,3,4,3,2,5,4,3,2,3,3,2,3,3,2,3,4,3,3,3,1,3,3,1,1,1,1,1,1,1,2,2
967,5,2,2,6,1,3,5,7,2,7,5,4,5,3,3,1,4,2,2,2,5,3,3,3,1,4,3,2,2,2,2,4,2,4,18,3
968,1,1,1,1,6,1,1,7,2,7,6,6,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,11,18
969,1,1,1,1,6,1,1,7,2,4,6,6,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
970,5,3,2,3,1,5,3,3,3,3,5,4,5,3,3,4,3,3,3,4,3,4,4,4,3,2,3,1,1,1,1,1,1,1,2,2
971,1,1,1,1,6,1,3,5,3,4,4,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,22
972,1,1,1,1,6,1,4,4,2,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,19
973,5,3,3,3,1,3,5,4,2,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,2,4,3,3,3,4,2,4,2,4,21,10
974,4,2,4,5,1,4,6,3,2,3,5,4,3,3,3,1,2,3,4,3,4,3,4,3,3,2,3,1,1,1,1,1,1,1,17,2
975,4,3,3,4,1,3,6,3,4,2,4,3,3,2,3,3,3,3,4,4,3,5,5,3,1,1,2,1,1,1,1,1,1,1,2,5
976,1,1,1,1,6,1,1,7,2,7,6,6,1,3,3,4,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1
977,1,1,1,1,6,1,2,4,2,2,5,3,3,3,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,22,2
978,5,2,3,6,1,2,3,6,2,7,6,6,4,3,3,1,3,3,3,3,3,3,3,3,2,1,3,1,1,1,1,1,1,1,17,2
979,5,3,3,5,1,3,3,6,2,7,3,3,3,3,3,3,4,3,3,3,4,3,3,4,1,1,2,2,2,2,2,3,2,3,1,1
980,1,1,1,1,6,1,4,7,2,7,4,3,1,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
981,1,1,1,1,6,1,4,3,2,3,5,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19
982,3,2,2,3,1,3,5,3,2,5,5,3,4,2,3,3,4,2,3,3,3,4,5,3,1,2,3,1,1,1,1,1,1,1,2,2
983,3,3,2,3,1,2,1,2,2,3,5,4,4,3,3,3,4,3,4,2,3,3,4,3,3,1,3,1,1,1,1,1,1,1,2,2
984,5,2,2,6,1,2,3,3,2,2,3,2,2,3,3,2,5,2,3,3,3,5,4,3,2,2,3,4,3,3,2,3,2,4,2,2
985,5,2,2,6,1,3,3,3,2,7,3,2,4,1,1,1,3,2,4,3,3,4,3,3,1,1,3,3,2,5,2,2,2,2,11,4
986,3,2,2,6,1,2,4,3,2,4,5,4,4,1,1,4,2,2,2,2,4,3,3,3,2,1,3,4,3,3,3,2,2,4,1,1
987,1,1,1,1,6,1,5,4,3,4,4,4,2,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2
988,3,2,2,2,1,2,1,7,2,7,4,3,4,3,3,3,5,2,5,5,5,5,5,5,1,2,4,3,2,2,2,3,2,3,22,2
989,1,1,1,1,5,1,2,4,4,3,6,4,1,3,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1
990,1,1,1,1,6,1,2,5,2,4,5,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,17
991,1,1,1,1,6,1,3,6,2,3,4,3,4,3,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,20
992,5,3,3,5,1,2,3,4,2,5,5,5,4,3,3,3,4,3,4,4,4,4,4,4,1,1,3,1,1,1,1,1,1,1,2,10
993,5,2,2,6,1,2,4,7,2,7,4,1,2,3,3,2,3,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,1,1,17,17
994,1,1,1,1,4,1,5,2,2,6,6,5,4,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2
995,1,1,1,1,6,1,6,7,2,7,6,5,1,3,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
996,1,1,1,1,6,1,2,7,2,6,5,4,1,3,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
997,2,2,2,5,1,2,4,2,2,2,6,6,2,3,3,2,4,2,5,5,5,3,5,5,3,1,5,1,1,1,1,1,1,1,1,1
998,1,1,1,1,6,1,6,2,5,5,6,6,4,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,17,19
999,1,1,1,1,6,1,6,3,3,3,6,6,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
1000,1,1,1,1,6,1,4,7,2,7,5,2,2,3,3,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,2
1001,5,5,2,6,1,2,4,6,2,6,5,3,5,3,3,4,3,2,2,2,5,5,5,3,1,2,3,1,1,1,1,1,1,1,2,20
1002,1,1,1,1,6,1,6,2,2,2,4,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1003,5,2,3,5,1,4,2,4,2,5,6,5,3,1,1,1,3,3,4,2,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1
1004,1,1,1,1,6,1,3,3,3,6,6,6,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1005,5,3,4,4,1,4,5,3,2,4,4,5,2,1,1,2,4,4,1,3,4,3,3,3,2,3,5,1,1,1,1,1,1,1,1,1
1006,5,2,2,6,1,3,5,7,4,2,2,2,4,3,3,1,4,2,4,3,4,3,1,4,1,1,2,4,4,3,5,2,4,5,1,1
